# koodo word-structure pack v1 (glosses) | OpenRussian (github.com/Badestrand/russian-dictionary), CC BY-SA 4.0
дикобраз	porcupine	Stachelschwein
диковатый		ungestüm, ungebildet
диковина	wonder	Seltsamkeit, Wunder, Seltenheit
диковинка		Seltsamkeit, Wunder, Seltenheit
диковинный	strange, wonderful, remarkable, unusual, out of the way	seltsam, wunderlich
дикость	wildness, savagery, shyness, unsociableness, absurdity	Wildheit, Rauheit
диктант	dictation	Diktat
диктат	dictates	Diktum
диктатор	dictator	Diktator
диктаторский	dictatorial	diktatorisch
диктаторство	dictatorship	Diktatur, Gewaltherrschaft
диктатура	dictatorship	Diktatur
диктовать	dictate	diktieren
диктовка	dictation	Diktat
диктор	announcer	Ansager, Rundfunksprecher
дикторша		Sprecherin, Ansagerin
дикция	articulation, enunciation, diction	Diktion, Sprechweise
дилер		Börsenmakler, Zwischenhändler, Einzelhändler, Anbieter, D…
дилетант	amateur, dilettante, dabbler	Dilettant, Laie
дилетантка		Dilettantin, Laie, Stümper
дилетантский	amateurish	dilettantisch, laienhaft
дилетантство	amateurishness, dilettantism	Dilettantentum, Dilettantismus, Halbwissen
дилижанс	coach	Postkutsche
динамизм	dynamism	Unzuverlässigkeit, fehlende Seriosität, Gaunerei, Betrug
динамик	loud speaker	Lautsprecher
динамика	dynamics, the dynamic, movement, action	Dynamik
динамит	dynamite	Dynamit
динамический	dynamic	dynamisch
динамично		dynamisch
динамичный	dynamic	dynamisch
динамо	dynamo	Dynamo
династический	dynastic	dynastisch
династия	house, dynasty	Dynastie
динозавр	dinosaur	Dinosaurier
диод	diode	Diode
диодный		Dioden-
диоптр	dioptrical sight	Diopter / Zielgerät (Geodäsie)
диоптрика	dioptrics	Dioptrik (dt. alt), Lichtbrechungslehre
диоптрия	dioptre	Dioptrie
диорама	diorama	Diorama
диплококк	diplococcus	Diplokokkus
диплом	diploma, certificate of degree, award, prize	Diplom
дипломат	diplomat, diplomatist	Diplomat
дипломатический	diplomatic	diplomatisch
дипломатично		diplomatisch (auf das einem Diplomaten würdige Verhalten …
дипломатичность		diplomatisches / feinfühliges Herangehen
дипломатичный	diplomatic, tactful	diplomatisch, feinfühlig
дипломатия	diplomacy	Diplomatie
дипломированный	graduate, professionally qualified, certificated	Diplom-, diplomiert
дипломник	student working on graduation thesis, engaged on degree t…	Diplomand, Diplomprüfling, Diplomkandidat, Kandidat für e…
дипломница	student working on graduation thesis, engaged on degree t…	Diplomandin, weiblicher Diplomprüfling, Diplomkandidatin
дипломный	Adjective of диплом	Diplom-
директива	instructions, directives, directions, instruction	Direktive, Richtlinie
директивный	directive, directory	richtunggebend
директор	director, manager, head, principal, head master, head mis…	Direktor, Leiter
директория	Directory	Directory, Inhaltsverzeichnis, Ordner, Sammelmappe
директорский	Adjective of директор, managerial	Direktor-, Direktoren-
директриса	headmistress, directrix	Direktorin, leitende Angestellte
дирекция	board, management	Direktion, Leitung
дирижабль	dirigible, airship	Luftschiff
дирижировать	conduct	dirigieren
дирижёр	conductor, band-master	Dirigent, Chorleiter
дирижёрский		Dirigenten-
дисбаланс		Ungleichgewicht
дисгармонировать	clash, jar	die Harmonie stören
дисгармоничный	disharmonious	disharmonisch
дисгармония	disharmony, discord	Diskrepanz, Missverhältnis, Uneinigkeit
диск	disk, disc, discus, drum	Scheibe / Platte, Disk
дискант	descant, treble	Vorgeläutglocke, Einläutglocke, kleine Glocke, hohe Glock…
дискантовый	treble	Diskant-
дисквалификация	disqualification	Disqualifizierung
дисквалифицировать	disqualify	die Qualifikation entwerten, die Fachtauglichkeit absprec…
дискета		Diskette
дискобол	discus-thrower	Diskuswerfer
дискомфорт	discomfort	Unbehagen, Unbehaglichkeitsgefühl, Missbehagen, Unzufried…
дисконт	discount	Diskont, Diskonto, im Voraus abgezogener Betrag
дисконтировать	discount	diskontieren
дискотека	discotheque, disco	Diskothek, Disko
дискредитация	discredit	Diskreditierung, Misskredit
дискредитировать	discredit	diskreditieren
дискретный		isoliert, nach und nach, unstetig, stückweise, einzel
дискриминационный		diskriminierend, Diskriminierungs-
дискриминация	discrimination	Diskriminierung
дискурс		Diskurs, Debatte, Diskussion
дискурсивный	discursive	diskursiv, argumentativ
дискуссионный	debatable, open to question, controversial	Diskussions-, diskutabel, strittig
дискуссия	discussion, debate	Diskussion, Erörterung
дискутировать	discuss, debate	diskutieren, erörtern
дислокация	stationing, distribution, displacement, dislocation	Dislozierung
дислоцировать	station	dislozieren, unterbringen
дислоцироваться	be stationed	stationiert sein
диспансер	clinic, health centre	Gesundheitsfürsorgestelle
диспепсия	dyspepsia	Dyspepsie, Verdauungsstörung
дисперсия	dispersion	Dispersion
диспетчер	dispatcher, controller, air traffic control officer	Dispatcher, Fahrdienstleiter
диспетчерский	dispatching, control	Einsatzleitungs-, Einsatzleiter-, Steuer-, Warte-
дисплей	display	Display, Bildschirmgerät
диспозиция	disposition	Aufstellung, Ordnung, Marschbefehl, Angriffsbefehl
диспропорция	disproportion, lack of balance	Disproportion, Mißverhältnis
диспут	public debate	Meinungsstreit
диссертация	thesis, dissertation	Dissertation
диссидент	nonconformist, dissident	Dissident
диссидентка		Dissidentin (Andersgläubige bzw. Andersdenkende)
диссидентский		Dissidenten-
диссидентство		Dissidententum
диссонанс	dissonance, discord	Dissonanz, Mißklang
диссонировать	discord, strike a discordant note, be discordant	dissonant klingen
диссоциация	dissociation	Dissoziation, Zerfall, Trennung, Spaltung
диссоциировать	dissociate	dissoziieren
дистанционный	Adjective of дистанция	Fern-, Distanz-, ferngesteuert, Abschnitts-
дистанция	distance, range, railway division	Strecke, Distanz
дистиллировать	distil	destillieren
дистилляция	distillation	Destillation
дисторсия		Distorsion, Verzeichnung
дистрофик		Magersüchtiger, Patient mit Ernährungsstörungen
дистрофический		dystroph, dystrophisch, unterversorgt
дистрофия	dystrophy	Dystrophie
дисциплина	discipline, branch of science	Disziplin, Fach
дисциплинарный	disciplinary	Disziplinar-
дисциплинированность	discipline	Diszipliniertheit, Disziplin
дисциплинированный	disciplined	diszipliniert
дисциплинировать	discipline	disziplinieren, zu Disziplin erziehen
диурез		Diurese, Harnausscheidung
дифирамб	dithyramb, dithyrambs, eulogy, laudation	Dithyrambe, Dithyrambus, Loblied
дифракционный		Diffraktions-, Beugungs-
дифракция	diffraction	Diffraktion, Beugung (von Licht- und anderen Wellen)
дифтерия		Diphtherie
дифтонг	diphthong	Diphthong
диффамация	libel, defamation	Diffamierung
дифференциал	differential, differential gear	Differenzial
дифференциальный	differential	Differenzial-
дифференциация	differentiation	Differenzierung
дифференцирование	differentiation	Differenzieren, Differentiation, Ableiten
дифференцировать	differentiate	дифференцировать
дифференцироваться	differentiate	sich differenzieren, sich aufspalten, sich trennen
диффузия	diffusion	Diffusion
диффузный		diffus
дичать	run wild, shun society	verwildern, verrohen
дичок	wilding, shy boy, girl	Wildling, Wildreis, wild wachsender Schössling
дичь	game, gamebird, wildfowl, wilderness, nonsense, rubbish, rot	Wild, Wildbret
диэлектрик	dielectric, non-conductor	Dielektrikum, Isolator, Nichtleiter
диэлектрический	dielectric	dielektrisch
длина	length	Länge
длинно		lang
длинный	long, lengthy	lang
длиннющий		sehr lang. langgezogen
длительность	duration	Dauer
длительный	long, protracted, prolonged, lingering	lang, langwierig, dauernd
длиться	to last (for a period of time)	dauern, sich hinziehen
дневалить	be on duty	Tagesdienst haben
дневник	diary, journal	Tagebuch
дневниковый		Tagebuch-
дневной	day, daily	Tages-
днище	bottom, bilge	Talsohle, Boden eines flachen Gefässes
дно	bottom, ground	Grund, Boden
добавить	add	hinzufügen, dazugeben, dazutun
добавиться		teilnehmen, sich anschließen, teilen, mitmachen
добавка	addition, makeweight	Zusatzmittel, Zugabe, Additiv, Zusatzstoff
добавление	addition, appendix, addendum, rider	Ergänzung, Nachtrag
добавлять	add	hinzufügen, dazugeben, dazutun
добавляться		teilnehmen, sich anschließen, teilen, mitmachen
добавочный	additional, supplementary, extra, accessory	Extra-, Zusatz-, Aufschlag-, Mehr-, Neben-
добегать	run so far	bis hin laufen / mit Laufen └ aufhören / fertig sein┘
добегаться	run, run oneself	sich durchs Laufen ein Leiden holen
добежать	run so far	laufen, erreichen
добивание		Besiegen, Überwältigen, Niederstrecken
добивать	finish, kill, deal the final blow	den Todesstoss versetzen, den Gnadenstoss geben
добиваться	achieve	erreichen
добирать	gather additionally	nachsetzen, dazunehmen
добираться	reach	erreichen, gelangen
добить	finish, kill, deal the final blow	den Todesstoss versetzen, den Gnadenstoss geben
добиться	to achieve, to attain, to get, to reach	erreichen
доблестно		heldenmütig, ruhmreich
доблестный	valorous, valiant, heroic	heldenmütig, ruhmreich
доблесть	valour, prowess	Heldenmut
добрасывать	throw so far, throw	mit Beladen aufhören
добрать	gather additionally	nachsetzen
добраться	reach	erreichen
добредать		sich hinschleppen
добрейший		herzensgut
добренький		herzensgut
добрести	reach, limp, get	sich hinschleppen
добреть	become kinder, become corpulent, put on weight	gut werden, gutmütig werden
добривать	finish shaving	fertigrasieren
добриться	finish shaving	sich fertig rasieren
добро	good, property, junk, all right, OK	das Gute, die Wohltat
